fitted,scaled_residual,response
1.1700308739875251,0.5337909883633256,1
4.358713839142806,0.4627458167532459,4
3.0529922321011758,0.5482987591587007,3
2.1162292960140747,0.8417392005249859,3
7.11347157872572,0.9979531774697825,13
5.029903173016043,0.680642474681139,5
1.88108284869207,0.0796246243044734,0
5.2716027535061265,0.34691142676211895,5
3.7904748207408065,0.505042675241828,4
1.3272847104352858,0.774247160077095,2
4.778401372967544,0.4329467433672398,4
3.357505066394351,0.6919680183921009,4
2.685982863448429,0.3298464169502259,2
6.314068498829381,0.16515375025384127,4
4.614117303118541,0.7139169640121982,6
2.6724919784339995,0.5068020149879158,2
7.470915100758285,0.821140604570508,9
5.3730878988101916,0.9217276189252734,9
2.388494485101129,0.4556655261302367,2
6.782339771377696,0.824203715339303,9
4.870838502842108,0.7746620601145551,6
2.3399280081652094,0.32661415965575724,2
5.416898692226631,0.08631432714592666,3
3.9640864192542233,0.10436390934698285,2
0.7986053815505336,0.3529079974144697,0
3.6855846481414107,0.632423093947582,4
2.531098324022594,0.6517055140566081,3
6.133075700539995,0.4334688256420195,5
10.715879238434855,0.864998963586986,14
8.047710759812007,0.7707434044945985,9
1.625425826040463,0.5285743015706539,2
5.015276547806212,0.4250189134720713,4
3.574353467935202,0.3869070665668696,3
1.7310917297743662,0.796690919677727,2
5.8604037073854816,0.5959231859305874,6
4.1411518947261605,0.9144863058701158,7
1.0207659307044543,0.5804465002408251,1
4.143800967682686,0.6084337374437601,5
2.8795892413214363,0.26257281999010595,2
0.7379015323463366,0.43672433211654427,0
3.4054348020738847,0.5640360758062452,4
2.3387036638662244,0.21524101915210486,1
1.397139637481388,0.8467398404842242,2
6.088213360645612,0.9903327327370643,10
4.203272242434408,0.988,8
1.074821209998706,0.825912064222619,2
4.029960693823961,0.18252257838100194,2
2.821044907064582,0.315070366200991,2
1.5121973709267886,0.7384127193307504,2
5.23546505769416,0.6964833301436156,6
3.6919183397829056,0.6867819723039865,4
1.5667720762474027,0.6058177919499577,2
4.7301803617871085,0.063639945467934,2
3.3779328704255533,0.4025285462364554,3
0.9618447576845816,0.8347563790231943,2
4.052319111788961,0.45954791179671883,4
2.8064053839288974,0.35558118393085897,2
1.0313188709047647,0.06780184943974019,0
3.9679397657401694,0.3740938588231802,3
2.7710366074150206,0.6282362984633073,3
1.6242487064802826,0.23709047484397888,1
5.129067242165985,0.581872931273654,6
3.6476641483364634,0.2838086593337357,3
1.0756455957360047,0.7273540242947638,1
4.531769987087706,0.8364830349702388,6
3.138445749124573,0.7227527084518224,4
1.2415295586827721,0.9026954087074845,3
4.665286574243747,0.26853736717533316,3
3.2651220797512286,0.7801200622748584,4
2.4752289626030595,0.7791444879332557,4
6.429928608289519,0.4714959506131709,6
4.655760125527925,0.4511828569546342,4
1.2479395302497618,0.41327409525308756,1
4.673949560366942,0.7595429894598201,6
3.272177592727355,0.4882872346965596,3
0.6806867702877892,0.08739352460950613,0
3.1413871841118937,0.1391478911265731,2
2.1573673096400947,0.2483246566168964,1
1.7389401823034996,0.6555608887104317,2
5.614968520320498,0.8790254080630839,8
3.9850404051002553,0.4235627106251195,3
1.7588495624723315,0.5479827028848231,2
5.153029658139906,0.4789065414294601,5
3.6900860874013466,0.13969249851163476,2
0.8189358779617371,0.24912917567789555,0
3.5470307358848445,0.5353521742355078,4
2.45022090059407,0.2274151835525408,1
2.416959603882293,0.737834886578843,3
6.952982425180941,0.6611428699363022,7
4.987413667541825,0.9410990140903741,8
2.2241487498214214,0.6019414203464986,2
6.4939251984424295,0.5144282813686878,6
4.651771608258424,0.9180922088753433,8
1.8545798576914008,0.32291035835258664,1
5.736654164244979,0.6537506519556046,6
4.087533611113109,0.8595856873691082,6
2.756166663302556,0.7747820087764412,4
6.227412147511014,0.2417352409604937,5
4.5674215946647765,0.0952428529560566,2
1.0476536902669715,0.27144623604603113,0
3.991456162468102,0.2323913714652881,3
2.789977372206172,0.4387199488580227,3
1.1264687515806924,0.6643289788663387,1
4.503344310615509,0.6568208489120007,5
3.1338612402813095,0.8393254699856043,4
0.716743164213267,0.5226824157023802,1
3.3666414124111887,0.41812427745759484,3
2.308310503641059,0.20489313926920294,1
2.5543617167181116,0.854015652384609,4
7.372531210527809,0.8402375887110829,8
5.286752448547481,0.9406919973483309,8
1.9857427767415485,0.20541719243116677,1
5.612953003420836,0.3778880881834775,5
4.032724442647005,0.6183009353280068,5
2.001295399345618,0.6004781154124067,2
5.753465047097817,0.42119329656660554,5
4.12724109826414,0.625870490320027,5
4.517756160591325,0.8726330763092265,6
9.670003205742686,0.867359627449885,12
7.1277728374367335,0.7365596806071698,8
4.654370656046168,0.7516923521012069,5
9.55042267790319,0.8170444739898667,11
7.067060162304635,0.8658472340358421,9
1.8261519672376234,0.8206522930115461,3
5.458870018381851,0.5719129398167133,6
3.9018679770846108,0.24742384555749597,2
2.911004931289841,0.2635330898575485,2
6.751537846574351,0.6773700198987499,8
4.939925268582059,0.40920991126913575,4
4.850905092412401,0.15735338435694574,4
7.746303626035732,0.14426003725361078,6
5.865936691621712,0.12563065966218712,4
2.060829287482767,0.8045408248174936,3
5.8087195024836245,0.5844005894586444,6
4.174464851395191,0.4473899101056159,3
1.6258567034251155,0.616149186776951,2
5.130818559685754,0.24952549527585505,4
3.6491274103421696,0.49875514091551304,4
1.268729196558208,0.9326845174022019,3
4.701821665777025,0.6105820419490338,5
3.2948978024608766,0.21257316148281097,2
0.7650556270329546,0.27025170913804325,0
3.2904556976423156,0.15874728501215576,2
2.274455102935729,0.24488588282465934,1
1.4016603657632247,0.028517506114207208,0
4.442654699682599,0.2712519356328994,3
3.1584237890258438,0.3793729868680239,3
1.4428604370827003,0.9148634470999241,3
5.2685280557537615,0.749153789062053,6
3.697067491459606,0.7124582864195108,4
3.142551692140229,0.39044740399345756,3
7.05072053090808,0.6300497097410261,8
5.174613729126462,0.2991123157627881,4
1.5694269896319337,0.608855413261801,2
5.1846650285962435,0.8034095061440021,7
3.6719177996242434,0.19997674885205924,2
1.9205190223733342,0.800666195965372,3
5.803098789319161,0.7901378980968147,7
4.143804487915182,0.4019140346683562,3
2.0027537183407773,0.1495131932590157,1
5.504841569399526,0.39114848391339185,5
3.965252535559225,0.46854687882959845,4
1.4135153151652633,0.08999341862462461,0
4.253155504582216,0.24923303735069932,4
3.0382192982788814,0.005523049408569932,0
1.0831230991645726,0.48329491340368985,1
4.236345814328473,0.30706512860208746,3
2.954003490350055,0.6324011006504298,4
1.3682420916989269,0.1343600684031844,0
4.507668701025323,0.4545114196939394,4
3.1932569283164893,0.46677846466563644,3
2.2032599082047004,0.48781957594864067,2
5.935282875439601,0.22566733210347595,4
4.283239718428254,0.7727613103315234,6
1.1917131593863441,0.1428173497421667,0
4.596684359603541,0.7863258622353897,6
3.2093753239280898,0.5782586387917399,4
0.9933752431082429,0.8470403966689483,2
4.00604424429292,0.23303800028096888,2
2.7855547356859054,0.5491924444325268,3
1.895708942734338,0.2487622312605381,1
5.167564487071441,0.17397506457846612,3
3.7251494574777064,0.5604968572976068,4
3.165433539667784,0.9365331927165389,6
7.839044763746315,0.7290475801909342,9
5.701107919274607,0.590399237501435,5
1.360011101623787,0.14112254793196916,0
4.193935763262744,0.2298785791406408,3
2.989146909717528,0.07366000134125353,1
1.6975225490075962,0.6895467225220054,2
5.207301042291209,0.6189555017305538,6
3.7131997877931733,0.15491083141881973,2
2.0977337073847395,0.8325333736836911,3
6.104223934302173,0.5015631785169243,6
4.373975093841352,0.75340834417101,5
1.7597758799304546,0.8539566484317184,3
5.391305387770852,0.16269409630447626,3
3.8448657577431984,0.7221179322060198,5
0.8108449285019224,0.13493712759017945,0
3.533359726316477,0.5664860506104306,4
2.439413992315599,0.19201676323637365,1
1.486719646488532,0.6893966305181384,2
5.444273966231518,0.6689260788522661,5
3.8193840334035856,0.9707601631730794,7
1.7516449209336002,0.11322459392435849,0
5.030520154163449,0.5844305083677173,6
3.608982903932791,0.14399603754281998,2
